date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:04:16	18329/18329	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2020:04:15%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=page_4	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index66d6.html	(from https://www.vulcantunes.com/shop/index.php?main_page=site_map)
13:04:16	0/-1	---M--	302	error ('')			https://www.vulcantunes.com/shop/index.php?main_page=order_status	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.9ac3a6.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=gv_faq)
13:04:16	0/-1	---M--	302	error ('')			https://www.vulcantunes.com/shop/index.php?main_page=account_history	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.9bfe92.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=gv_faq)
13:04:16	282/282	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202025%2020:04:16%20GMT	http://www.vulcantunes.com/shop/index.php?main_page=gv_faq&faq_item=1	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.9c5bea.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=gv_faq)
13:04:17	20264/20264	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2020:04:17%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=gv_faq&faq_item=1	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index5bea.html	(from https://www.vulcantunes.com/shop/index.php?main_page=gv_faq)
13:04:17	282/282	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202025%2020:04:17%20GMT	http://www.vulcantunes.com/shop/index.php?main_page=gv_faq&faq_item=2	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.9e704f.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=gv_faq)
13:04:18	20439/20439	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2020:04:18%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=gv_faq&faq_item=2	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index704f.html	(from https://www.vulcantunes.com/shop/index.php?main_page=gv_faq)
13:04:18	282/282	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202025%2020:04:19%20GMT	http://www.vulcantunes.com/shop/index.php?main_page=gv_faq&faq_item=3	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.a096a9.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=gv_faq)
13:04:19	20399/20399	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2020:04:19%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=gv_faq&faq_item=3	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index96a9.html	(from https://www.vulcantunes.com/shop/index.php?main_page=gv_faq)
13:04:19	282/282	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202025%2020:04:20%20GMT	http://www.vulcantunes.com/shop/index.php?main_page=gv_faq&faq_item=4	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.a26016.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=gv_faq)
13:04:20	20851/20851	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2020:04:20%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=gv_faq&faq_item=4	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index6016.html	(from https://www.vulcantunes.com/shop/index.php?main_page=gv_faq)
13:04:20	282/282	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202025%2020:04:20%20GMT	http://www.vulcantunes.com/shop/index.php?main_page=gv_faq&faq_item=5	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.a4c7b3.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=gv_faq)
13:04:21	0/-1	---M--	302	error ('')			https://www.vulcantunes.com/shop/index.php?main_page=order_status	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.a6c3a6.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=discount_coupon)
13:04:21	0/-1	---M--	302	error ('')			https://www.vulcantunes.com/shop/index.php?main_page=account_history	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.a7fe92.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=discount_coupon)
13:04:21	0/-1	---M--	302	error ('')			https://www.vulcantunes.com/shop/index.php?main_page=order_status	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.a8c3a6.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=unsubscribe)
13:04:21	0/-1	---M--	302	error ('')			https://www.vulcantunes.com/shop/index.php?main_page=account_history	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.a9fe92.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=unsubscribe)
13:04:21	20089/20089	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2020:04:21%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=gv_faq&faq_item=5	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/indexc7b3.html	(from https://www.vulcantunes.com/shop/index.php?main_page=gv_faq)
13:04:22	0/0	---M-Z	302	error ('Found')	text/html	date:Fri,%2021%20Feb%202025%2020:04:22%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=unsubscribe&addr=&action=unsubscribe	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.aabf7c.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=unsubscribe)
13:04:23	14732/14732	---M--	200	added ('OK')	text/css	date:Wed,%2006%20Sep%202023%2002:58:36%20GMT	https://www.vulcantunes.com/shop/includes/templates/responsive_classic/css/responsive_tablet.css	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/includes/templates/responsive_classic/css/responsive_tablet.css	(from https://www.vulcantunes.com/shop/index.php?main_page=index&layoutType=tablet)
13:04:23	0/-1	---M--	302	error ('')			https://www.vulcantunes.com/shop/index.php?main_page=order_status	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.adc3a6.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=index&layoutType=tablet)
13:04:23	0/-1	---M--	302	error ('')			https://www.vulcantunes.com/shop/index.php?main_page=account_history	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.aefe92.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=index&layoutType=tablet)
13:04:23	47955/47955	---M--	200	added ('OK')	text/css	date:Wed,%2006%20Sep%202023%2002:58:34%20GMT	https://www.vulcantunes.com/shop/includes/templates/responsive_classic/css/jquery.mmenu.all.css	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/includes/templates/responsive_classic/css/jquery.mmenu.all.css	(from https://www.vulcantunes.com/shop/index.php?main_page=index&layoutType=tablet)
13:04:23	35850/35850	---M--	200	added ('OK')	application/javascript	date:Wed,%2006%20Sep%202023%2002:58:50%20GMT	https://www.vulcantunes.com/shop/includes/templates/responsive_classic/jscript/jquery.mmenu.min.all.js	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/includes/templates/responsive_classic/jscript/jquery.mmenu.min.all.js	(from https://www.vulcantunes.com/shop/index.php?main_page=index&layoutType=tablet)
13:04:24	621/621	---M--	200	added ('OK')	application/javascript	date:Wed,%2006%20Sep%202023%2002:58:49%20GMT	https://www.vulcantunes.com/shop/includes/templates/responsive_classic/jscript/jquery.mmenu.fixedelements.min.js	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/includes/templates/responsive_classic/jscript/jquery.mmenu.fixedelements.min.js	(from https://www.vulcantunes.com/shop/index.php?main_page=index&layoutType=tablet)
13:04:24	0/-1	---M--	302	error ('')			https://www.vulcantunes.com/shop/index.php?main_page=order_status	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.b2c3a6.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=index&layoutType=mobile)
13:04:24	0/-1	---M--	302	error ('')			https://www.vulcantunes.com/shop/index.php?main_page=account_history	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.b3fe92.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=index&layoutType=mobile)
13:04:24	0/-1	---M--	302	error ('')			https://www.vulcantunes.com/shop/index.php?main_page=order_status	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.b4c3a6.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=index&layoutType=default)
13:04:24	0/-1	---M--	302	error ('')			https://www.vulcantunes.com/shop/index.php?main_page=account_history	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.b5fe92.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=index&layoutType=default)
13:04:24	28069/28069	---M--	200	added ('OK')	text/css	date:Wed,%2006%20Sep%202023%2002:58:36%20GMT	https://www.vulcantunes.com/shop/includes/templates/responsive_classic/css/responsive_mobile.css	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/includes/templates/responsive_classic/css/responsive_mobile.css	(from https://www.vulcantunes.com/shop/index.php?main_page=index&layoutType=mobile)
13:04:25	568/568	---M--	200	added ('OK')	application/javascript	date:Wed,%2006%20Sep%202023%2002:57:01%20GMT	https://www.vulcantunes.com/shop/includes/modules/pages/product_info/jscript_textarea_counter.js	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/includes/modules/pages/product_info/jscript_textarea_counter.js	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:25	0/-1	---M--	302	error ('')			https://www.vulcantunes.com/shop/index.php?main_page=order_status	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.b7c3a6.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:25	0/-1	---M--	302	error ('')			https://www.vulcantunes.com/shop/index.php?main_page=account_history	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.b8fe92.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:25	282/282	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202025%2020:04:26%20GMT	http://www.vulcantunes.com/shop/index.php?main_page=popup_image&pID=2	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.b9f56a.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:26	4644/4644	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2020:04:26%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=popup_image&pID=2	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/indexf56a.html	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:26	390/390	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202025%2020:04:27%20GMT	http://www.vulcantunes.com/shop/index.php?main_page=popup_image_additional&pID=2&pic=0&products_image_large_additional=images%2Flarge%2Fproducts%2Fvtaux_front_01_LRG.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.bc96f4.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:26	59960/59960	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Feb%202025%2020:04:26%20GMT	https://www.vulcantunes.com/shop/images/medium/products/vtaux_front_MED.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/images/medium/products/vtaux_front_MED.jpg	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:27	4766/4766	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2020:04:27%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=popup_image_additional&pID=2&pic=0&products_image_large_additional=images%2Flarge%2Fproducts%2Fvtaux_front_01_LRG.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index96f4.html	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:27	384/384	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202025%2020:04:28%20GMT	http://www.vulcantunes.com/shop/index.php?main_page=popup_image_additional&pID=2&pic=0&products_image_large_additional=images/large/products/vtaux_front_01_LRG.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.be3851.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:28	4766/4766	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2020:04:28%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=popup_image_additional&pID=2&pic=0&products_image_large_additional=images/large/products/vtaux_front_01_LRG.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index3851.html	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:28	390/390	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202025%2020:04:29%20GMT	http://www.vulcantunes.com/shop/index.php?main_page=popup_image_additional&pID=2&pic=1&products_image_large_additional=images%2Flarge%2Fproducts%2Fvtaux_front_02_LRG.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.c1e3be.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:28	47677/47677	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Feb%202025%2020:04:28%20GMT	https://www.vulcantunes.com/shop/images/products/vtaux_front_01.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/images/products/vtaux_front_01.jpg	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:29	4766/4766	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2020:04:29%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=popup_image_additional&pID=2&pic=1&products_image_large_additional=images%2Flarge%2Fproducts%2Fvtaux_front_02_LRG.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/indexe3be.html	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:30	384/384	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202025%2020:04:30%20GMT	http://www.vulcantunes.com/shop/index.php?main_page=popup_image_additional&pID=2&pic=1&products_image_large_additional=images/large/products/vtaux_front_02_LRG.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.c31121.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:30	4766/4766	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2020:04:30%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=popup_image_additional&pID=2&pic=1&products_image_large_additional=images/large/products/vtaux_front_02_LRG.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index1121.html	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:31	390/390	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202025%2020:04:31%20GMT	http://www.vulcantunes.com/shop/index.php?main_page=popup_image_additional&pID=2&pic=2&products_image_large_additional=images%2Flarge%2Fproducts%2Fvtaux_front_03_LRG.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.c6a9ef.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:31	43026/43026	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Feb%202025%2020:04:31%20GMT	https://www.vulcantunes.com/shop/images/products/vtaux_front_02.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/images/products/vtaux_front_02.jpg	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:32	4766/4766	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2020:04:32%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=popup_image_additional&pID=2&pic=2&products_image_large_additional=images%2Flarge%2Fproducts%2Fvtaux_front_03_LRG.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/indexa9ef.html	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:32	384/384	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202025%2020:04:32%20GMT	http://www.vulcantunes.com/shop/index.php?main_page=popup_image_additional&pID=2&pic=2&products_image_large_additional=images/large/products/vtaux_front_03_LRG.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.c8d2c3.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:32	4766/4766	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2020:04:33%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=popup_image_additional&pID=2&pic=2&products_image_large_additional=images/large/products/vtaux_front_03_LRG.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/indexd2c3.html	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:33	51969/51969	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Feb%202025%2020:04:33%20GMT	https://www.vulcantunes.com/shop/images/products/vtaux_front_03.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/images/products/vtaux_front_03.jpg	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:33	20493/20493	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2020:04:33%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=ask_a_question&pid=2	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index004f.html	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:34	306/306	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202025%2020:04:34%20GMT	http://www.vulcantunes.com/shop/index.php?main_page=product_reviews&cPath=1&products_id=2	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.cc1b6d.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:35	0/-1	---M--	301	error ('')			http://www.vulcantunes.com/shop/index.php?main_page=redirect&action=manufacturer&manufacturers_id=1	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.cee509.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:35	23835/23835	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2020:04:35%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=product_reviews&cPath=1&products_id=2	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index1b6d.html	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:35	0/0	---M-Z	302	error ('Found')	text/html	date:Fri,%2021%20Feb%202025%2020:04:35%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=redirect&action=manufacturer&manufacturers_id=1	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/indexe509.php	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:35	0/0	---M-Z	302	error ('Found')	text/html	date:Fri,%2021%20Feb%202025%2020:04:36%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2&action=notify	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index80a1.php	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=2)
13:04:36	300/300	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202025%2020:04:37%20GMT	http://www.vulcantunes.com/shop/index.php?main_page=product_reviews_write&products_id=3	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.d187e6.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=3)
13:04:36	0/0	---M-Z	302	error ('Found')	text/html	date:Fri,%2021%20Feb%202025%2020:04:37%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=product_reviews_write&products_id=3	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index87e6.php	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=3)
13:04:37	1177/1177	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Feb%202025%2020:04:37%20GMT	https://www.vulcantunes.com/shop/includes/templates/template_default/images/box_write_review.gif	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/includes/templates/template_default/images/box_write_review.gif	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=3)
13:04:37	0/-1	---M--	302	error ('')			https://www.vulcantunes.com/shop/index.php?main_page=order_status	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.d4c3a6.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=3)
13:04:37	0/-1	---M--	302	error ('')			https://www.vulcantunes.com/shop/index.php?main_page=account_history	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.d5fe92.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=3)
13:04:37	282/282	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202025%2020:04:38%20GMT	http://www.vulcantunes.com/shop/index.php?main_page=popup_image&pID=3	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.d62661.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=3)
13:04:38	4668/4668	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2020:04:38%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=popup_image&pID=3	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index2661.html	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=3)
13:04:39	384/384	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202025%2020:04:39%20GMT	http://www.vulcantunes.com/shop/index.php?main_page=popup_image_additional&pID=3&pic=0&products_image_large_additional=images%2Flarge%2Fproducts%2Fcable_01_LRG.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.d908e2.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=3)
13:04:39	112077/112077	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Feb%202025%2020:04:38%20GMT	https://www.vulcantunes.com/shop/images/medium/products/cable_MED.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/images/medium/products/cable_MED.jpg	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=3)
13:04:40	4784/4784	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2020:04:40%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=popup_image_additional&pID=3&pic=0&products_image_large_additional=images%2Flarge%2Fproducts%2Fcable_01_LRG.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index08e2.html	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=3)
13:04:41	378/378	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202025%2020:04:41%20GMT	http://www.vulcantunes.com/shop/index.php?main_page=popup_image_additional&pID=3&pic=0&products_image_large_additional=images/large/products/cable_01_LRG.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.dbedcb.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=3)
13:04:41	4784/4784	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2020:04:41%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=popup_image_additional&pID=3&pic=0&products_image_large_additional=images/large/products/cable_01_LRG.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/indexedcb.html	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=3)
13:04:41	4437/4437	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Feb%202025%2020:04:41%20GMT	https://www.vulcantunes.com/shop/images/products/cable_01.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/images/products/cable_01.jpg	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=3)
13:04:42	384/384	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202025%2020:04:42%20GMT	http://www.vulcantunes.com/shop/index.php?main_page=popup_image_additional&pID=3&pic=1&products_image_large_additional=images%2Flarge%2Fproducts%2Fcable_02_LRG.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.de7b37.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=3)
13:04:42	4784/4784	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2020:04:42%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=popup_image_additional&pID=3&pic=1&products_image_large_additional=images%2Flarge%2Fproducts%2Fcable_02_LRG.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index7b37.html	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=3)
13:04:42	378/378	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202025%2020:04:43%20GMT	http://www.vulcantunes.com/shop/index.php?main_page=popup_image_additional&pID=3&pic=1&products_image_large_additional=images/large/products/cable_02_LRG.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/index.e0bf11.delayed	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=3)
13:04:43	4784/4784	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2020:04:43%20GMT	https://www.vulcantunes.com/shop/index.php?main_page=popup_image_additional&pID=3&pic=1&products_image_large_additional=images/large/products/cable_02_LRG.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/indexbf11.html	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=3)
13:04:43	3746/3746	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Feb%202025%2020:04:43%20GMT	https://www.vulcantunes.com/shop/images/products/cable_02.jpg	C:/My%20Web%20Sites/vulcantunes/www.vulcantunes.com/shop/images/products/cable_02.jpg	(from https://www.vulcantunes.com/shop/index.php?main_page=product_info&cPath=1&products_id=3)
